,date,year_1_bac_2,month_1_bac_2,day_1_bac_2,weekday_1_bac_2,weeknum_1_bac_2,weekend_1_bac_2,national_holiday_1_bac_2,break_1_bac_2,mean_temp_1_bac_2,precipitation_1day_1_bac_2,mean_humidity_1_bac_2,mean_pressure_1_bac_2,sin_month_1_bac_2,cos_month_1_bac_2,sin_day_1_bac_2,cos_day_1_bac_2,sin_weekday_1_bac_2,cos_weekday_1_bac_2,sin_weeknum_1_bac_2,cos_weeknum_1_bac_2,dow_금요일_1_bac_2,dow_목요일_1_bac_2,dow_수요일_1_bac_2,dow_월요일_1_bac_2,dow_일요일_1_bac_2,dow_토요일_1_bac_2,dow_화요일_1_bac_2,holi_name_0_1_bac_2,holi_name_1월1일_1_bac_2,holi_name_개천절_1_bac_2,holi_name_광복절_1_bac_2,holi_name_국회의원선거일_1_bac_2,holi_name_기독탄신일_1_bac_2,holi_name_대체공휴일_1_bac_2,holi_name_대체휴무일_1_bac_2,holi_name_대통령선거일_1_bac_2,holi_name_부처님오신날_1_bac_2,holi_name_삼일절_1_bac_2,holi_name_석가탄신일_1_bac_2,holi_name_설날_1_bac_2,holi_name_신정_1_bac_2,holi_name_어린이날_1_bac_2,holi_name_임시공휴일_1_bac_2,holi_name_전국동시지방선거_1_bac_2,holi_name_추석_1_bac_2,holi_name_한글날_1_bac_2,holi_name_현충일_1_bac_2,promotion_flag_1_bac_2,sale_qty_1_bac_2,promotion_flag_6_bac_2,sale_qty_6_bac_2,promotion_flag,sale_qty_1_bac_5,promotion_flag_6_bac_5,sale_qty_6_bac_5,promotion_flag_1_sin,sale_qty_1_sin,promotion_flag_6_sin,sale_qty_6_sin,promotion_flag_1_ans,sale_qty_1_ans,promotion_flag_6_ans,sale_qty_6_ans,promotion_flag_1_jin,sale_qty_1_jin,promotion_flag_6_jin,sale_qty_6_jin,outliersale_qty_1_bac_2,outliersale_qty_6_bac_2,outliersale_qty_1_bac_5,outliersale_qty_6_bac_5,outliersale_qty_1_sin,outliersale_qty_6_sin,outliersale_qty_1_ans,outliersale_qty_6_ans,outliersale_qty_1_jin,outliersale_qty_6_jin
363,2016-01-25,2016,1,25,1,4,0,0,0,-2.6,0.0,44.8,1017.7,0.5,0.8660254037844387,-0.9377521321470804,0.3473052528448203,0.7818314824680297,0.6234898018587336,0.4566292373937131,0.8896570909947472,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.0,0,881.0,0,948.0,0,1353.0,0,219.0,0,100.0,1,268.0,1,396.0,1,44.0,1,42.0,,,,,,,,1.0,,
364,2016-01-26,2016,1,26,2,4,0,0,0,1.4,0.0,49.4,1017.7,0.5,0.8660254037844387,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,0.4566292373937131,0.8896570909947472,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.0,0,681.0,0,1333.0,0,705.0,0,171.0,0,79.0,1,248.0,1,396.0,1,29.0,1,26.0,,,,,,,,1.0,,
365,2016-01-27,2016,1,27,3,4,0,0,0,4.7,0.0,52.5,1020.5,0.5,0.8660254037844387,-0.72479278722912,0.6889669190756864,0.43388373911755823,-0.9009688679024191,0.4566292373937131,0.8896570909947472,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0,0,585.0,0,589.0,0,715.0,0,147.0,0,85.0,1,567.5,1,396.0,1,31.0,1,18.0,,,,,,,1.0,1.0,,
366,2016-01-28,2016,1,28,4,4,0,0,0,4.4,24.3,69.9,1018.5,0.5,0.8660254037844387,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0.4566292373937131,0.8896570909947472,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,0,545.0,0,864.0,0,1015.0,0,176.0,0,60.0,0,138.0,0,84.0,0,28.0,0,14.0,,,,,,,,,,
367,2016-01-29,2016,1,29,5,4,0,0,0,4.6,20.8,91.9,1013.3,0.5,0.8660254037844387,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,0.4566292373937131,0.8896570909947472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.0,0,504.0,0,692.0,0,736.0,0,146.0,0,72.0,1,118.0,0,100.0,0,20.0,0,25.0,,,,,,,,,,
368,2016-01-30,2016,1,30,6,4,1,0,1,6.1,0.0,78.6,1015.3,0.5,0.8660254037844387,-0.2012985200886612,0.9795299412524944,-0.7818314824680299,0.6234898018587334,0.4566292373937131,0.8896570909947472,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.0,0,1173.0,0,869.0,0,1330.0,0,268.0,0,149.0,0,273.0,0,189.0,0,33.0,0,52.0,,,,,,,,,,
369,2016-01-31,2016,1,31,7,4,1,0,1,3.8,0.0,62.6,1017.5,0.5,0.8660254037844387,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.4566292373937131,0.8896570909947472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.0,0,806.0,0,1054.0,0,1004.0,0,288.0,0,185.0,0,280.0,0,183.0,0,37.0,0,38.0,,,,,,,,,,
370,2016-02-01,2016,2,1,1,5,0,0,0,1.7,0.0,34.3,1016.5,0.8660254037844386,0.5000000000000001,0.2012985200886601,0.9795299412524944,0.7818314824680297,0.6234898018587336,0.5586467658036525,0.8294056854502019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.0,0,429.0,0,796.0,0,790.0,0,172.0,0,84.0,0,192.0,0,92.0,0,31.0,0,25.0,,,,,,,,,,
371,2016-02-02,2016,2,2,2,5,0,0,0,1.2,0.0,30.8,1016.3,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0.5586467658036525,0.8294056854502019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.0,0,403.0,0,625.0,0,896.0,0,180.0,0,113.0,0,156.0,0,93.0,0,16.0,0,22.0,,,,,,,,,,
372,2016-02-03,2016,2,3,3,5,0,0,0,1.9,0.0,37.3,1017.1,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.9009688679024191,0.5586467658036525,0.8294056854502019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.0,0,536.0,0,713.0,0,777.0,0,202.0,0,126.0,0,153.0,0,110.0,0,19.0,0,51.0,,,,,,,,,,
373,2016-02-04,2016,2,4,4,5,0,0,0,3.2,0.0,41.0,1015.6,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,-0.433883739117558,-0.9009688679024191,0.5586467658036525,0.8294056854502019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.0,0,590.0,0,711.0,0,721.0,0,334.0,0,143.0,0,204.0,0,122.0,1,38.0,1,32.0,,,,,,,,,,
374,2016-02-05,2016,2,5,5,5,0,0,0,4.1,0.0,29.4,1012.5,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269625,-0.9749279121818236,-0.2225209339563146,0.5586467658036525,0.8294056854502019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.0,0,962.0,0,718.0,0,816.0,0,231.0,0,128.0,1,567.5,1,396.0,1,26.0,1,32.0,,,,,,,1.0,1.0,,
375,2016-02-06,2016,2,6,6,5,1,0,1,2.4,0.0,37.8,1012.2,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0.5586467658036525,0.8294056854502019,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.0,0,1548.0,0,842.0,0,931.0,0,287.0,0,229.0,1,567.5,1,396.0,1,53.0,1,66.0,,1.0,,,,,1.0,1.0,,
376,2016-02-07,2016,2,7,7,5,1,1,1,3.3,0.0,43.6,1012.3,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,0.5586467658036525,0.8294056854502019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1324.0,0,1215.0,0,1039.0,0,942.0,0,194.0,0,161.0,1,567.5,1,396.0,1,46.0,1,33.0,,,,,,,1.0,1.0,,
377,2016-02-08,2016,2,8,1,6,0,1,1,4.5,0.0,39.9,1009.0,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.050649168838712635,0.7818314824680297,0.6234898018587336,0.6528221181905216,0.7575112421616201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,339.0,0,430.0,0,542.0,0,377.0,0,80.0,0,48.0,1,93.0,1,71.0,1,11.0,1,13.0,,,,,,,,,,
378,2016-02-09,2016,2,9,2,6,0,1,1,6.4,0.0,31.5,1011.6,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,0.6528221181905216,0.7575112421616201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,613.0,0,675.0,0,593.0,0,739.0,0,125.0,0,101.0,1,243.0,1,178.0,1,22.0,1,27.0,,,,,,,,,,
379,2016-02-10,2016,2,10,3,6,0,1,1,6.3,0.0,40.4,1018.0,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.9009688679024191,0.6528221181905216,0.7575112421616201,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0,0,702.0,0,702.0,0,611.0,0,126.0,0,134.0,1,567.5,1,396.0,1,32.0,1,25.0,,,,,,,1.0,1.0,,
380,2016-02-11,2016,2,11,4,6,0,0,0,9.2,0.0,63.9,1018.7,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476625,-0.433883739117558,-0.9009688679024191,0.6528221181905216,0.7575112421616201,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0,0,357.0,0,508.0,0,383.0,0,141.0,0,91.0,1,305.0,1,179.0,0,29.0,0,17.0,,,,,,,,,,
381,2016-02-12,2016,2,12,5,6,0,0,0,12.3,32.7,90.9,1012.3,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,0.6528221181905216,0.7575112421616201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.0,0,337.0,0,818.0,0,767.0,0,107.0,0,84.0,1,283.0,1,134.0,0,29.0,0,21.0,,,,,,,,,,
382,2016-02-13,2016,2,13,6,6,1,0,1,14.5,28.9,98.8,1000.6,0.8660254037844386,0.5000000000000001,0.485301962531081,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,0.6528221181905216,0.7575112421616201,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.0,0,761.0,0,1173.0,0,788.0,0,175.0,0,191.0,1,567.5,1,396.0,0,58.0,0,45.0,,,,,,,1.0,1.0,,
383,2016-02-15,2016,2,15,1,7,0,0,0,-0.4,0.0,40.6,1009.6,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,0.7818314824680297,0.6234898018587336,0.7378332790417272,0.6749830015182106,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.0,0,649.0,0,606.0,0,808.0,0,154.0,0,97.0,1,293.0,1,213.0,0,47.0,0,30.0,,,,,,,,,,
384,2016-02-16,2016,2,16,2,7,0,0,0,2.2,0.0,52.3,1010.0,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,0.7378332790417272,0.6749830015182106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.0,0,343.0,0,626.0,0,606.0,0,144.0,0,137.0,1,404.0,1,396.0,0,38.0,0,12.0,,,,,,,,1.0,,
385,2016-02-17,2016,2,17,3,7,0,0,0,3.9,0.0,41.8,1015.2,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.9009688679024191,0.7378332790417272,0.6749830015182106,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,456.0,0,602.0,0,841.0,0,172.0,0,109.0,1,567.5,1,181.0,0,45.0,0,16.0,,,,,,,1.0,,,
386,2016-02-18,2016,2,18,4,7,0,0,0,5.7,0.0,49.4,1015.2,0.8660254037844386,0.5000000000000001,-0.4853019625310809,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,0.7378332790417272,0.6749830015182106,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.0,0,388.0,0,561.0,0,862.0,0,135.0,0,88.0,1,298.0,1,250.0,0,23.0,0,22.0,,,,,,,,,,
387,2016-02-19,2016,2,19,5,7,0,0,0,8.9,0.0,51.1,1017.2,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,0.7378332790417272,0.6749830015182106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.0,0,362.0,0,656.0,0,531.0,0,137.0,0,118.0,1,307.0,1,177.0,0,24.0,0,35.0,,,,,,,,,,
388,2016-02-20,2016,2,20,6,7,1,0,1,7.8,1.4,56.1,1011.4,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476628,-0.7818314824680299,0.6234898018587334,0.7378332790417272,0.6749830015182106,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.0,0,921.0,0,1338.0,0,1115.0,0,215.0,0,196.0,1,388.0,1,308.0,0,39.0,0,51.0,,,,,,,,,,
389,2016-02-21,2016,2,21,7,7,1,0,1,3.8,0.0,33.0,1019.9,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,-2.4492935982947064e-16,1.0,0.7378332790417272,0.6749830015182106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.0,0,844.0,0,945.0,0,655.0,0,185.0,0,189.0,1,430.0,1,251.0,0,49.0,0,41.0,,,,,,,,,,
390,2016-02-22,2016,2,22,1,8,0,0,0,6.6,0.0,44.4,1020.9,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,0.7818314824680297,0.6234898018587336,0.8124868780056813,0.5829794791144721,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.0,0,366.0,0,602.0,0,538.0,0,105.0,0,92.0,1,217.0,1,130.0,0,33.0,0,11.0,,,,,,,,,,
391,2016-02-23,2016,2,23,2,8,0,0,0,7.9,0.0,37.4,1018.1,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,0.8124868780056813,0.5829794791144721,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.0,0,381.0,0,569.0,0,421.0,0,107.0,0,63.0,1,184.0,1,101.0,1,30.0,1,11.0,,,,,,,,,,
392,2016-02-24,2016,2,24,3,8,0,0,0,3.0,0.0,49.3,1021.0,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.9009688679024191,0.8124868780056813,0.5829794791144721,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.0,0,871.0,0,1543.0,0,1691.0,0,370.0,0,270.0,1,512.0,1,418.0,1,112.0,1,108.0,,,,,1.0,1.0,,,1.0,1.0
393,2016-02-25,2016,2,25,4,8,0,0,0,3.1,0.0,34.9,1023.8,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0.8124868780056813,0.5829794791144721,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.0,0,987.0,0,1789.0,0,1635.0,0,370.0,0,270.0,1,559.0,1,358.0,1,112.0,1,108.0,,,,,1.0,1.0,,,1.0,1.0
394,2016-02-26,2016,2,26,5,8,0,0,0,6.1,0.0,52.4,1020.4,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0.8124868780056813,0.5829794791144721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.0,0,1356.0,0,2668.0,0,1822.0,0,370.0,0,270.0,1,567.5,1,396.0,1,112.0,1,108.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
395,2016-02-27,2016,2,27,6,8,1,0,1,10.6,0.0,54.1,1014.9,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756864,-0.7818314824680299,0.6234898018587334,0.8124868780056813,0.5829794791144721,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876.0,0,1548.0,0,2172.0,0,2035.0,0,370.0,0,270.0,1,567.5,1,396.0,1,112.0,1,67.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,
396,2016-02-29,2016,2,29,1,9,0,0,0,1.1,0.0,41.0,1014.4,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.7818314824680297,0.6234898018587336,0.8757349421956369,0.4827922027307449,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.0,0,644.0,0,694.0,0,1011.0,0,205.0,0,115.0,1,310.0,1,207.0,0,43.0,0,0.0,,,,,,,,,,
397,2016-03-01,2016,3,1,2,9,0,1,1,1.4,0.0,38.8,1018.0,1.0,6.123233995736766e-17,0.2012985200886601,0.9795299412524944,0.9749279121818236,-0.22252093395631434,0.8757349421956369,0.4827922027307449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1128.0,0,1250.0,0,978.0,0,1607.0,0,240.0,0,253.0,0,417.0,0,293.0,0,58.0,0,0.0,,,,,,,,,,
398,2016-03-02,2016,3,2,3,9,0,0,0,6.3,0.0,42.0,1017.1,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.9009688679024191,0.8757349421956369,0.4827922027307449,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.0,0,558.0,0,706.0,0,787.0,0,132.0,0,90.0,0,313.0,0,94.0,0,38.0,0,13.0,,,,,,,,,,
399,2016-03-03,2016,3,3,4,9,0,0,0,11.4,0.0,62.4,1016.0,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0.8757349421956369,0.4827922027307449,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.0,0,511.0,0,705.0,0,1161.0,0,133.0,0,85.0,0,119.0,0,85.0,0,36.0,0,27.0,,,,,,,,,,
400,2016-03-04,2016,3,4,5,9,0,0,0,11.5,35.7,96.9,1017.6,1.0,6.123233995736766e-17,0.7247927872291199,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,0.8757349421956369,0.4827922027307449,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.0,0,627.0,0,737.0,0,952.0,0,187.0,0,101.0,0,116.0,0,78.0,0,48.0,0,11.0,,,,,,,,,,
401,2016-03-05,2016,3,5,6,9,1,0,1,13.7,1.6,86.8,1014.2,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269625,-0.7818314824680299,0.6234898018587334,0.8757349421956369,0.4827922027307449,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.0,0,912.0,0,1215.0,0,969.0,0,191.0,0,148.0,0,173.0,0,157.0,0,51.0,0,31.0,,,,,,,,,,
402,2016-03-06,2016,3,6,7,9,1,0,1,13.3,32.7,98.6,1009.4,1.0,6.123233995736766e-17,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0,0.8757349421956369,0.4827922027307449,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.0,0,793.0,0,1052.0,0,1026.0,0,193.0,0,158.0,0,228.0,0,149.0,0,61.0,0,62.0,,,,,,,,,,
403,2016-03-07,2016,3,7,1,10,0,0,0,11.4,0.0,68.4,1010.0,1.0,6.123233995736766e-17,0.9884683243281114,0.1514277775045767,0.7818314824680297,0.6234898018587336,0.9266896074318334,0.3758275821142382,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.0,0,642.0,0,707.0,0,825.0,0,164.0,0,71.0,0,133.0,0,73.0,0,33.0,0,31.0,,,,,,,,,,
404,2016-03-08,2016,3,8,2,10,0,0,0,9.6,6.6,66.6,1010.9,1.0,6.123233995736766e-17,0.9987165071710528,-0.050649168838712635,0.9749279121818236,-0.22252093395631434,0.9266896074318334,0.3758275821142382,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.0,0,332.0,0,803.0,0,582.0,0,143.0,0,78.0,0,88.0,0,59.0,0,24.0,0,20.0,,,,,,,,,,
405,2016-03-09,2016,3,9,3,10,0,0,0,6.9,13.6,70.5,1010.6,1.0,6.123233995736766e-17,0.9680771188662044,-0.2506525322587204,0.43388373911755823,-0.9009688679024191,0.9266896074318334,0.3758275821142382,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.0,0,337.0,0,383.0,0,1221.0,0,131.0,0,74.0,0,116.0,0,53.0,1,32.0,1,35.0,,,,,,,,,,
406,2016-03-10,2016,3,10,4,10,0,0,0,5.6,0.0,37.8,1013.4,1.0,6.123233995736766e-17,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,0.9266896074318334,0.3758275821142382,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0,0,530.0,0,753.0,0,640.0,0,111.0,0,74.0,0,111.0,0,59.0,1,23.0,1,35.0,,,,,,,,,,
407,2016-03-11,2016,3,11,5,10,0,0,0,3.5,0.0,41.5,1014.3,1.0,6.123233995736766e-17,0.7907757369376989,-0.6121059825476625,-0.9749279121818236,-0.2225209339563146,0.9266896074318334,0.3758275821142382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.0,0,489.0,0,1338.0,0,693.0,0,134.0,0,83.0,0,187.0,0,83.0,1,34.0,1,39.0,,,,,,,,,,
408,2016-03-12,2016,3,12,6,10,1,0,1,5.1,0.0,35.9,1016.0,1.0,6.123233995736766e-17,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,0.9266896074318334,0.3758275821142382,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.0,0,969.0,0,1729.0,0,1738.0,0,370.0,0,147.0,0,239.0,0,166.0,1,63.0,1,104.0,,,,,1.0,,,,,
409,2016-03-14,2016,3,14,1,11,0,0,0,7.7,0.0,57.8,1011.4,1.0,6.123233995736766e-17,0.29936312297335804,-0.9541392564000488,0.7818314824680297,0.6234898018587336,0.9646355819083586,0.2635871660690678,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.0,0,589.0,0,867.0,0,1084.0,0,157.0,0,91.0,0,164.0,0,88.0,1,29.0,1,45.0,,,,,,,,,,
410,2016-03-15,2016,3,15,2,11,0,0,0,8.2,0.0,49.5,1014.5,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,0.9646355819083586,0.2635871660690678,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.0,0,281.0,0,593.0,0,604.0,0,132.0,0,108.0,0,143.0,0,85.0,1,30.0,1,38.0,,,,,,,,,,
411,2016-03-16,2016,3,16,3,11,0,0,0,11.2,0.0,45.9,1012.7,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.9009688679024191,0.9646355819083586,0.2635871660690678,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.0,0,422.0,0,421.0,0,511.0,0,149.0,0,86.0,0,144.0,0,110.0,1,28.0,1,18.0,,,,,,,,,,
412,2016-03-17,2016,3,17,4,11,0,0,0,12.6,0.0,57.4,1011.8,1.0,6.123233995736766e-17,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0.9646355819083586,0.2635871660690678,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.0,0,494.0,0,676.0,0,830.0,0,141.0,0,178.0,1,128.0,1,130.0,0,17.0,0,19.0,,,,,,,,,,
413,2016-03-18,2016,3,18,5,11,0,0,0,12.7,38.7,97.9,1003.6,1.0,6.123233995736766e-17,-0.4853019625310809,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,0.9646355819083586,0.2635871660690678,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.0,0,644.0,0,1100.0,0,942.0,0,154.0,0,127.0,1,567.5,1,138.0,0,43.0,0,19.0,,,,,,,1.0,,,
414,2016-03-19,2016,3,19,6,11,1,0,1,13.3,0.0,66.6,1005.4,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,0.9646355819083586,0.2635871660690678,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.0,0,875.0,0,1782.0,0,1368.0,0,234.0,0,187.0,1,567.5,1,396.0,0,40.0,0,57.0,,,,,,,1.0,1.0,,
415,2016-03-20,2016,3,20,7,11,1,0,1,10.6,0.0,60.9,1013.1,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476628,-2.4492935982947064e-16,1.0,0.9646355819083586,0.2635871660690678,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.0,0,983.0,0,1024.0,0,1048.0,0,253.0,0,248.0,1,291.0,1,276.0,0,55.0,0,47.0,,,,,,,,,,
