,predicted_qty,real_y,date,promotion_flag,Special_order,break,year,month,weekday,long_holiday_start,after_long_holi,chu_and_sul,long_holiday_rest,mean_temp,precipitation_1day,max_windspeed,mean_humidity,weekend
220,676.6528930664062,586.0,2018-11-09,0,0,0,2018,11,5,0,0,0,0,14.3,0.0,10.1,63.6,0
221,997.0399169921875,945.0,2018-11-10,0,0,1,2018,11,6,0,0,0,0,14.2,0.0,5.7,56.4,1
222,627.06005859375,756.0,2018-11-12,0,0,0,2018,11,1,0,0,0,0,12.6,2.8,5.6,77.3,0
223,447.2867736816406,548.0,2018-11-13,0,0,0,2018,11,2,0,0,0,0,12.8,0.0,5.0,71.6,0
224,515.0455322265625,482.0,2018-11-14,0,0,0,2018,11,3,0,0,0,0,12.7,0.0,3.7,68.0,0
225,633.95947265625,367.0,2018-11-15,0,0,0,2018,11,4,0,0,0,0,13.3,0.0,3.4,65.6,0
226,527.302490234375,515.0,2018-11-16,0,0,0,2018,11,5,0,0,0,0,12.7,0.0,4.4,71.0,0
227,898.83154296875,760.0,2018-11-17,0,0,1,2018,11,6,0,0,0,0,12.4,0.0,6.4,57.1,1
228,838.9435424804688,863.9999389648438,2018-11-18,0,0,1,2018,11,7,0,0,0,0,10.3,0.0,6.1,39.5,1
229,568.3558349609375,496.0,2018-11-19,0,0,0,2018,11,1,0,0,0,0,11.1,0.0,5.8,40.1,0
230,568.9036254882812,474.0000305175781,2018-11-20,0,0,0,2018,11,2,0,0,0,0,10.2,0.0,5.7,42.3,0
231,442.056884765625,448.0,2018-11-21,0,0,0,2018,11,3,0,0,0,0,10.9,0.0,4.7,39.9,0
232,315.52789306640625,463.0000305175781,2018-11-22,0,0,0,2018,11,4,0,0,0,0,7.5,0.0,7.0,35.0,0
233,551.1898803710938,532.0,2018-11-23,0,0,0,2018,11,5,0,0,0,0,6.1,0.0,4.9,33.8,0
234,796.619873046875,970.9999389648438,2018-11-24,0,0,1,2018,11,6,0,0,0,0,7.7,2.3,5.9,67.3,1
235,555.8709106445312,435.0,2018-11-26,0,0,0,2018,11,1,0,0,0,0,11.1,0.0,5.6,61.1,0
236,548.0591430664062,528.0,2018-11-27,0,0,0,2018,11,2,0,0,0,0,14.0,0.0,6.1,53.1,0
237,418.6002502441406,470.0,2018-11-28,0,0,0,2018,11,3,0,0,0,0,11.6,0.0,5.0,52.1,0
238,505.2161560058594,423.0,2018-11-29,0,0,0,2018,11,4,0,0,0,0,10.4,0.0,3.6,41.1,0
239,582.036376953125,538.0,2018-11-30,0,0,0,2018,11,5,0,0,0,0,11.4,0.0,6.6,46.8,0
240,856.5339965820312,766.0,2018-12-01,0,0,1,2018,12,6,0,0,0,0,10.4,0.0,5.0,49.9,1
241,908.6018676757812,747.0,2018-12-02,0,0,1,2018,12,7,0,0,0,0,14.1,0.0,3.5,69.0,1
242,577.376220703125,474.0000305175781,2018-12-03,0,0,0,2018,12,1,0,0,0,0,16.8,17.2,7.3,94.3,0
243,572.0111694335938,530.0,2018-12-04,0,0,0,2018,12,2,0,0,0,0,14.6,27.9,5.7,78.1,0
244,565.425537109375,397.9999694824219,2018-12-05,0,0,0,2018,12,3,0,0,0,0,9.7,0.0,7.5,49.1,0
245,533.1475830078125,447.0,2018-12-06,0,0,0,2018,12,4,0,0,0,0,7.3,3.1,7.7,72.3,0
246,569.7350463867188,490.0,2018-12-07,0,0,0,2018,12,5,0,0,0,0,0.5,0.0,5.3,39.5,0
247,927.5783081054688,951.0,2018-12-08,0,0,1,2018,12,6,0,0,0,0,-1.9,0.0,5.2,39.5,1
248,610.4620361328125,679.0,2018-12-10,0,0,0,2018,12,1,0,0,0,0,4.0,0.0,4.6,36.5,0
249,481.2210693359375,468.0000305175781,2018-12-11,0,0,0,2018,12,2,0,0,0,0,5.8,2.8,5.9,83.3,0
250,534.9486694335938,689.0,2018-12-12,0,0,0,2018,12,3,0,0,0,0,2.9,0.0,7.3,46.5,0
251,593.76025390625,512.0,2018-12-13,0,0,0,2018,12,4,0,0,0,0,3.2,0.0,8.0,44.9,0
252,705.2806396484375,615.0,2018-12-14,0,0,0,2018,12,5,0,0,0,0,1.2,0.0,7.4,35.5,0
253,1009.509521484375,1161.0,2018-12-15,0,0,1,2018,12,6,0,0,0,0,4.0,0.0,5.4,36.6,1
254,880.37353515625,637.0,2018-12-16,0,0,1,2018,12,7,0,0,0,0,4.7,4.4,6.1,66.9,1
255,683.262451171875,427.9999694824219,2018-12-17,0,0,0,2018,12,1,0,0,0,0,5.9,0.0,7.0,51.8,0
256,528.530517578125,520.0,2018-12-18,0,0,0,2018,12,2,0,0,0,0,5.6,0.0,5.1,50.4,0
257,523.8426513671875,391.9999694824219,2018-12-19,0,0,0,2018,12,3,0,0,0,0,9.6,0.0,7.7,55.4,0
258,567.470947265625,925.0000610351562,2018-12-20,0,0,0,2018,12,4,0,0,0,0,10.3,0.0,4.6,59.8,0
259,737.0277099609375,459.0,2018-12-21,0,0,0,2018,12,5,0,0,0,0,11.9,0.0,3.3,71.0,0
260,983.5397338867188,833.0,2018-12-22,0,0,1,2018,12,6,0,0,0,0,12.5,0.0,5.6,62.1,1
261,814.4437866210938,563.0,2018-12-24,0,0,0,2018,12,1,0,0,0,0,3.9,0.0,8.6,25.6,0
262,680.1325073242188,922.9999389648438,2018-12-25,0,0,1,2018,12,2,0,0,0,1,5.0,0.0,6.7,27.8,0
263,528.7018432617188,564.0,2018-12-26,0,0,0,2018,12,3,0,0,0,0,6.9,0.0,7.0,39.3,0
264,603.19091796875,635.0,2018-12-27,0,0,0,2018,12,4,0,0,0,0,0.5,0.0,5.6,17.0,0
265,665.7271118164062,644.0,2018-12-28,0,0,0,2018,12,5,0,0,0,0,-3.5,0.0,8.0,27.4,0
266,769.6189575195312,922.9999389648438,2018-12-29,0,0,1,2018,12,6,0,0,0,0,-2.2,0.0,8.8,26.3,1
267,856.5540161132812,707.0,2018-12-30,0,0,1,2018,12,7,0,0,0,0,-0.7,0.0,6.6,30.4,1
268,754.300537109375,675.0,2018-12-31,0,0,0,2018,12,1,0,0,0,0,3.9,0.0,6.4,36.5,0
269,717.18701171875,1074.0,2019-01-01,0,0,1,2019,1,2,0,0,0,1,1.0,0.0,7.1,41.9,0
270,600.236083984375,714.0,2019-01-02,0,0,0,2019,1,3,0,0,0,0,1.2,0.0,6.3,34.6,0
271,551.7366943359375,677.0,2019-01-03,0,0,0,2019,1,4,0,0,0,0,3.0,0.0,6.0,22.0,0
272,673.2029418945312,615.0,2019-01-04,0,0,0,2019,1,5,0,0,0,0,5.0,0.0,6.8,22.3,0
273,642.112060546875,782.0,2019-01-05,0,0,1,2019,1,6,0,0,0,0,5.5,0.0,5.6,31.8,1
274,605.4126586914062,829.0,2019-01-06,0,0,1,2019,1,7,0,0,0,0,4.4,0.0,5.3,30.5,1
275,462.3772888183594,502.9999694824219,2019-01-07,0,0,0,2019,1,1,0,0,0,0,4.4,0.0,6.8,22.8,0
276,329.8616638183594,652.0,2019-01-08,0,0,0,2019,1,2,0,0,0,0,3.2,0.0,5.3,35.5,0
277,468.2008056640625,539.0,2019-01-09,0,0,0,2019,1,3,0,0,0,0,2.3,0.0,6.3,36.8,0
278,640.5827026367188,616.0,2019-01-10,0,0,0,2019,1,4,0,0,0,0,4.8,0.0,6.5,35.1,0
279,849.0132446289062,537.0,2019-01-11,0,0,0,2019,1,5,0,0,0,0,6.2,0.0,6.8,54.9,0
280,1000.3005981445312,836.0,2019-01-12,0,0,1,2019,1,6,0,0,0,0,6.2,0.7,6.8,78.8,1
281,496.0976867675781,589.0,2019-01-14,0,0,0,2019,1,1,0,0,0,0,7.3,0.0,4.9,43.8,0
282,485.0931396484375,571.0,2019-01-15,0,0,0,2019,1,2,0,0,0,0,5.6,0.0,5.9,42.3,0
283,541.7229614257812,475.0,2019-01-16,0,0,0,2019,1,3,0,0,0,0,0.0,0.0,6.9,28.9,0
284,660.6798095703125,464.0,2019-01-17,0,0,0,2019,1,4,0,0,0,0,2.4,0.0,6.4,43.5,0
285,670.9641723632812,515.0,2019-01-18,0,0,0,2019,1,5,0,0,0,0,5.5,0.0,6.3,30.4,0
286,712.0801391601562,985.0000610351562,2019-01-19,0,0,1,2019,1,6,0,0,0,0,7.5,0.5,6.1,49.1,1
287,822.8482055664062,682.0,2019-01-20,0,0,1,2019,1,7,0,0,0,0,5.5,0.2,5.9,46.1,1
288,679.6126708984375,507.9999694824219,2019-01-21,0,0,0,2019,1,1,0,0,0,0,2.8,0.0,7.3,34.6,0
289,626.0166625976562,454.0,2019-01-22,0,0,0,2019,1,2,0,0,0,0,5.5,0.0,6.0,43.8,0
290,393.1763000488281,323.0,2019-01-23,0,0,0,2019,1,3,0,0,0,0,6.5,0.0,6.1,44.3,0
291,542.01318359375,488.0,2019-01-24,0,0,0,2019,1,4,0,0,0,0,5.7,0.0,6.5,30.0,0
292,772.9105834960938,606.0,2019-01-25,0,0,0,2019,1,5,0,0,0,0,4.2,0.0,6.4,25.1,0
293,977.705322265625,843.0,2019-01-26,0,0,1,2019,1,6,0,0,0,0,1.0,0.0,7.9,25.0,1
294,773.2515869140625,707.0,2019-01-28,0,0,0,2019,1,1,0,0,0,0,5.3,0.0,8.2,37.4,0
295,568.3549194335938,705.0,2019-01-29,0,0,0,2019,1,2,0,0,0,0,5.2,0.0,6.7,46.0,0
296,619.4219970703125,613.0,2019-01-30,0,0,0,2019,1,3,0,0,0,0,8.6,0.0,5.9,35.9,0
297,522.0584106445312,539.0,2019-01-31,0,0,0,2019,1,4,0,0,0,0,2.2,11.3,7.2,73.4,0
298,885.419677734375,863.9999389648438,2019-02-01,0,0,0,2019,2,5,0,0,0,0,0.4,0.0,7.1,51.5,0
299,858.4293212890625,1335.0,2019-02-02,0,0,1,2019,2,6,5,0,0,0,4.2,0.0,6.4,55.1,1
300,947.5763549804688,1306.0,2019-02-03,0,0,1,2019,2,7,0,1,0,1,11.6,21.4,9.5,84.9,1
301,715.2310180664062,937.0000610351562,2019-02-04,0,0,1,2019,2,1,0,0,1,1,6.8,0.0,6.3,28.5,0
302,826.8407592773438,313.0,2019-02-05,0,0,1,2019,2,2,0,0,1,1,8.0,0.0,6.7,40.4,0
303,652.778076171875,542.0,2019-02-06,0,0,1,2019,2,3,0,0,1,1,10.5,0.0,6.2,45.6,0
304,547.961181640625,323.0,2019-02-07,0,0,0,2019,2,4,0,0,0,0,8.3,0.0,6.5,45.0,0
305,582.6564331054688,552.0,2019-02-08,0,0,0,2019,2,5,0,0,0,0,3.2,0.0,7.8,40.0,0
306,952.9222412109375,835.0,2019-02-09,0,0,1,2019,2,6,0,0,0,0,2.5,0.0,6.6,28.5,1
307,569.3428344726562,754.0,2019-02-11,0,0,0,2019,2,1,0,0,0,0,2.9,0.0,6.8,29.9,0
308,610.8786010742188,514.0,2019-02-12,0,0,0,2019,2,2,0,0,0,0,4.0,0.0,7.6,33.1,0
309,583.58740234375,492.0000305175781,2019-02-13,0,0,0,2019,2,3,0,0,0,0,4.6,0.0,6.1,31.8,0
310,624.3621215820312,495.0,2019-02-14,0,0,0,2019,2,4,0,0,0,0,5.2,0.0,4.1,54.5,0
311,664.6206665039062,575.0,2019-02-15,0,0,0,2019,2,5,0,0,0,0,6.3,1.3,6.7,62.9,0
312,971.8185424804688,869.0,2019-02-16,0,0,1,2019,2,6,0,0,0,0,3.2,0.0,5.9,42.8,1
313,866.4586791992188,709.0,2019-02-17,0,0,1,2019,2,7,0,0,0,0,3.2,0.0,5.5,30.9,1
314,610.9044799804688,429.0,2019-02-18,0,0,0,2019,2,1,0,0,0,0,6.5,0.0,6.2,28.3,0
315,435.5205078125,419.0,2019-02-19,0,0,0,2019,2,2,0,0,0,0,7.1,28.8,6.6,89.9,0
316,481.270263671875,601.0,2019-02-20,0,0,0,2019,2,3,0,0,0,0,5.6,0.0,7.7,54.3,0
317,527.2535400390625,705.0,2019-02-21,0,0,0,2019,2,4,0,0,0,0,6.9,0.0,5.1,56.5,0
318,739.3748779296875,752.0,2019-02-22,0,0,0,2019,2,5,0,0,0,0,9.0,0.0,3.5,60.1,0
319,1017.6524047851562,1250.0,2019-02-23,0,0,1,2019,2,6,0,0,0,0,9.2,0.0,5.4,55.1,1
320,721.1842651367188,576.0,2019-02-25,0,0,0,2019,2,1,0,0,0,0,10.8,0.0,5.5,50.6,0
321,439.17901611328125,601.0,2019-02-26,0,0,0,2019,2,2,0,0,0,0,10.9,0.0,4.4,57.5,0
322,533.6010131835938,447.0,2019-02-27,0,0,0,2019,2,3,0,0,0,0,10.4,0.0,3.6,62.5,0
323,613.0054321289062,515.0,2019-02-28,0,0,0,2019,2,4,0,0,0,0,10.6,0.0,4.3,63.3,0
324,718.8450317382812,851.0,2019-03-01,0,0,1,2019,3,5,3,0,0,0,10.6,0.0,5.7,47.9,0
325,847.0318603515625,950.0,2019-03-02,0,0,1,2019,3,6,0,0,0,1,10.7,0.0,4.6,54.5,1
326,811.1823120117188,777.0,2019-03-03,0,0,1,2019,3,7,0,0,0,1,11.5,0.0,4.1,52.8,1
327,534.7384643554688,613.0,2019-03-04,0,0,0,2019,3,1,0,0,0,0,11.4,0.0,5.1,52.6,0
328,499.53887939453125,584.0,2019-03-05,0,0,0,2019,3,2,0,0,0,0,12.0,0.0,6.2,54.8,0
329,515.1666259765625,380.9999694824219,2019-03-06,0,0,0,2019,3,3,0,0,0,0,10.7,1.1,5.9,67.3,0
330,626.5656127929688,489.0,2019-03-07,0,0,0,2019,3,4,0,0,0,0,9.7,0.0,5.2,58.4,0
331,647.7674560546875,548.0,2019-03-08,0,0,0,2019,3,5,0,0,0,0,10.5,0.0,6.7,61.9,0
332,1120.2415771484375,907.0,2019-03-09,0,0,1,2019,3,6,0,0,0,0,11.8,0.0,7.4,58.0,1
333,842.7921142578125,578.0,2019-03-11,0,0,0,2019,3,1,0,0,0,0,9.8,0.0,7.4,60.3,0
334,682.6285400390625,374.0,2019-03-12,0,0,0,2019,3,2,0,0,0,0,9.4,0.1,8.7,53.1,0
335,711.9228515625,1078.0,2019-03-13,0,0,0,2019,3,3,0,0,0,0,5.5,0.0,9.0,30.6,0
336,873.361328125,1144.0,2019-03-14,0,0,0,2019,3,4,0,0,0,0,8.0,0.0,6.7,31.9,0
337,948.3357543945312,1357.0,2019-03-15,0,0,0,2019,3,5,0,0,0,0,8.2,4.0,7.6,55.8,0
338,1215.157470703125,1657.0,2019-03-16,0,0,1,2019,3,6,0,0,0,0,7.7,0.0,8.3,56.3,1
339,1083.7918701171875,1446.0,2019-03-17,0,0,1,2019,3,7,0,0,0,0,9.9,0.0,5.9,47.6,1
340,633.3292236328125,401.0,2019-03-18,0,0,0,2019,3,1,0,0,0,0,11.5,0.0,7.0,58.4,0
341,653.4635009765625,421.9999694824219,2019-03-19,0,0,0,2019,3,2,0,0,0,0,13.9,0.0,5.7,49.0,0
342,613.2987670898438,338.0,2019-03-20,0,0,0,2019,3,3,0,0,0,0,13.8,33.7,7.5,70.0,0
343,312.2140197753906,407.0,2019-03-21,0,0,0,2019,3,4,0,0,0,0,15.6,5.7,12.7,63.9,0
344,494.02813720703125,445.0000305175781,2019-03-22,0,0,0,2019,3,5,0,0,0,0,9.4,0.0,7.2,48.4,0
345,888.7305297851562,910.9999389648438,2019-03-23,0,0,1,2019,3,6,0,0,0,0,7.0,0.0,9.1,36.9,1
346,682.5654907226562,737.0,2019-03-25,0,0,0,2019,3,1,0,0,0,0,8.7,0.0,7.5,41.6,0
347,656.7463989257812,464.0,2019-03-26,0,0,0,2019,3,2,0,0,0,0,13.6,0.0,6.3,44.8,0
348,534.993896484375,453.0,2019-03-27,0,0,0,2019,3,3,0,0,0,0,14.8,0.0,11.4,48.5,0
349,573.8465576171875,480.0000305175781,2019-03-28,0,0,0,2019,3,4,0,0,0,0,12.8,0.0,8.2,67.4,0
350,515.4552612304688,670.0,2019-03-29,0,0,0,2019,3,5,0,0,0,0,13.9,0.0,7.2,73.4,0
351,844.9813232421875,770.0,2019-03-30,0,0,1,2019,3,6,0,0,0,0,11.6,1.1,9.3,61.8,1
352,943.5587158203125,704.0,2019-03-31,0,0,1,2019,3,7,0,0,0,0,7.7,0.0,9.2,37.6,1
353,707.8095092773438,595.0,2019-04-01,0,0,0,2019,4,1,0,0,0,0,7.7,0.0,5.3,31.0,0
354,491.95782470703125,563.0,2019-04-02,0,0,0,2019,4,2,0,0,0,0,9.4,0.0,7.4,39.1,0
355,588.9622192382812,553.0,2019-04-03,0,0,0,2019,4,3,0,0,0,0,9.8,0.0,8.6,32.0,0
356,528.5083618164062,653.0,2019-04-04,0,0,0,2019,4,4,0,0,0,0,12.1,0.0,7.5,32.9,0
357,660.34375,557.0,2019-04-05,0,0,0,2019,4,5,0,0,0,0,13.9,0.0,10.0,48.4,0
358,1030.548828125,1086.0,2019-04-06,0,0,1,2019,4,6,0,0,0,0,14.4,0.0,6.0,59.0,1
359,703.1565551757812,827.0,2019-04-07,0,0,1,2019,4,7,0,0,0,0,12.4,13.2,4.8,76.4,1
360,446.6758728027344,446.0,2019-04-08,0,0,0,2019,4,1,0,0,0,0,13.1,0.0,6.7,65.1,0
361,540.6092529296875,468.0000305175781,2019-04-09,0,0,0,2019,4,2,0,0,0,0,11.2,8.3,7.7,59.1,0
362,560.3560791015625,584.0,2019-04-10,0,0,0,2019,4,3,0,0,0,0,9.7,6.9,7.1,74.4,0
363,670.585205078125,516.0,2019-04-11,0,0,0,2019,4,4,0,0,0,0,10.2,0.0,4.0,61.3,0
364,751.5707397460938,654.0,2019-04-12,0,0,0,2019,4,5,0,0,0,0,11.8,2.5,6.1,59.1,0
365,988.6341552734375,1085.0,2019-04-13,0,0,1,2019,4,6,0,0,0,0,13.5,0.0,6.4,51.0,1
366,660.2904052734375,708.0,2019-04-15,0,0,0,2019,4,1,0,0,0,0,12.7,0.0,6.1,40.3,0
367,380.7787170410156,643.0,2019-04-16,0,0,0,2019,4,2,0,0,0,0,16.0,0.0,6.1,37.0,0
368,583.9869995117188,637.0,2019-04-17,0,0,0,2019,4,3,0,0,0,0,18.0,0.0,6.7,43.5,0
369,590.2069702148438,737.0,2019-04-18,0,0,0,2019,4,4,0,0,0,0,16.4,0.0,8.4,60.8,0
370,617.3009643554688,632.0,2019-04-19,0,0,0,2019,4,5,0,0,0,0,13.8,0.0,5.3,61.4,0
371,893.997314453125,820.0,2019-04-20,0,0,1,2019,4,6,0,0,0,0,14.4,0.0,6.3,61.0,1
372,812.845458984375,839.0,2019-04-21,0,0,1,2019,4,7,0,0,0,0,17.2,0.0,5.3,65.4,1
373,562.1622924804688,411.0,2019-04-22,0,0,0,2019,4,1,0,0,0,0,17.1,0.0,4.8,62.5,0
374,574.27587890625,533.0,2019-04-23,0,0,0,2019,4,2,0,0,0,0,16.2,7.3,4.8,73.4,0
375,523.6844482421875,671.0,2019-04-24,0,0,0,2019,4,3,0,0,0,0,16.8,16.1,5.5,95.1,0
376,533.6727905273438,483.0,2019-04-25,0,0,0,2019,4,4,0,0,0,0,14.8,0.1,4.6,73.0,0
377,682.9794921875,574.0,2019-04-26,0,0,0,2019,4,5,0,0,0,0,11.3,5.3,4.7,86.8,0
378,975.1862182617188,1069.0,2019-04-27,0,0,1,2019,4,6,0,0,0,0,12.1,0.0,5.4,58.4,1
379,586.3275146484375,437.0,2019-04-29,0,0,0,2019,4,1,0,0,0,0,13.0,25.3,4.9,87.9,0
380,557.6641235351562,523.0,2019-04-30,0,0,0,2019,4,2,0,0,0,0,15.6,0.0,4.2,83.5,0
381,626.4547729492188,825.0,2019-05-01,0,0,0,2019,5,3,0,0,0,0,17.0,0.0,7.6,72.1,0
382,726.0609130859375,617.0,2019-05-02,0,0,0,2019,5,4,0,0,0,0,17.6,0.0,7.0,54.8,0
383,845.1121826171875,921.0,2019-05-03,0,0,0,2019,5,5,0,0,0,0,19.1,0.0,4.5,41.9,0
384,906.8986206054688,845.0,2019-05-04,0,0,1,2019,5,6,3,0,0,0,19.1,0.0,4.0,53.0,1
385,972.3076171875,773.0,2019-05-05,0,0,1,2019,5,7,0,0,0,1,19.6,0.0,6.6,51.5,1
386,565.9745483398438,652.0,2019-05-06,0,0,1,2019,5,1,0,0,0,1,16.6,0.0,6.8,55.4,0
387,482.5050048828125,586.0,2019-05-07,0,0,0,2019,5,2,0,0,0,0,15.2,0.0,8.0,49.0,0
388,417.5120849609375,488.0,2019-05-08,0,0,0,2019,5,3,0,0,0,0,17.3,0.0,6.9,36.0,0
389,520.8146362304688,618.0,2019-05-09,0,0,0,2019,5,4,0,0,0,0,18.6,0.0,6.9,37.4,0
390,508.3905029296875,459.0,2019-05-10,0,0,0,2019,5,5,0,0,0,0,19.0,0.0,5.7,38.6,0
391,1031.1798095703125,1030.0,2019-05-11,0,0,1,2019,5,6,0,0,0,0,19.5,0.0,4.8,42.4,1
392,552.9939575195312,754.0,2019-05-13,0,0,0,2019,5,1,0,0,0,0,17.8,0.0,4.9,67.1,0
393,446.2338562011719,660.0,2019-05-14,0,0,0,2019,5,2,0,0,0,0,20.5,0.0,6.7,72.6,0
394,616.8627319335938,816.0,2019-05-15,0,0,0,2019,5,3,0,0,0,0,21.6,0.0,3.4,60.1,0
395,670.5933837890625,642.0,2019-05-16,0,0,0,2019,5,4,0,0,0,0,21.7,0.0,3.8,62.0,0
396,587.0814819335938,621.0,2019-05-17,0,0,0,2019,5,5,0,0,0,0,21.1,0.0,4.4,65.5,0
397,872.2886352539062,614.0,2019-05-18,0,0,1,2019,5,6,0,0,0,0,17.7,37.1,5.0,86.9,1
398,819.7120971679688,768.0,2019-05-19,0,0,1,2019,5,7,0,0,0,0,19.4,8.4,6.7,83.1,1
399,427.060546875,703.0,2019-05-20,0,0,0,2019,5,1,0,0,0,0,19.0,1.1,7.3,66.8,0
400,566.3665771484375,675.0,2019-05-21,0,0,0,2019,5,2,0,0,0,0,17.9,0.0,7.5,45.5,0
401,513.4603881835938,601.0,2019-05-22,0,0,0,2019,5,3,0,0,0,0,19.7,0.0,6.7,51.1,0
402,610.644775390625,562.0,2019-05-23,0,0,0,2019,5,4,0,0,0,0,19.3,0.0,7.1,71.4,0
403,574.7735595703125,619.0,2019-05-24,0,0,0,2019,5,5,0,0,0,0,20.9,0.0,6.3,68.5,0
404,912.9675903320312,1010.0,2019-05-25,0,0,1,2019,5,6,0,0,0,0,23.4,0.0,5.9,53.5,1
405,556.3138427734375,478.9999694824219,2019-05-27,0,0,0,2019,5,1,0,0,0,0,19.3,28.4,14.8,93.9,0
406,522.70947265625,869.0,2019-05-28,0,0,0,2019,5,2,0,0,0,0,18.0,0.0,6.6,58.9,0
407,723.6210327148438,524.0,2019-05-29,0,0,0,2019,5,3,0,0,0,0,20.6,0.0,6.8,46.1,0
408,700.9661865234375,594.0,2019-05-30,0,0,0,2019,5,4,0,0,0,0,22.5,0.0,6.9,34.4,0
409,895.0130615234375,685.0,2019-05-31,0,0,0,2019,5,5,0,0,0,0,18.4,1.1,7.1,59.9,0
410,1080.726806640625,1058.0,2019-06-01,0,0,1,2019,6,6,0,0,0,0,19.8,0.0,6.0,60.9,1
411,1051.7103271484375,1123.0,2019-06-02,0,0,1,2019,6,7,0,0,0,0,20.9,0.0,6.7,53.8,1
412,752.8263549804688,769.0,2019-06-03,0,0,0,2019,6,1,0,0,0,0,21.3,0.0,6.6,54.9,0
413,708.2144165039062,698.0,2019-06-04,0,0,0,2019,6,2,0,0,0,0,23.4,0.0,5.5,63.4,0
414,672.0794067382812,710.0,2019-06-05,0,0,0,2019,6,3,0,0,0,0,23.9,0.0,4.9,58.9,0
415,560.8142700195312,864.9999389648438,2019-06-06,0,0,1,2019,6,4,0,0,0,1,22.1,28.0,5.9,75.9,0
416,553.2733154296875,645.0,2019-06-07,0,0,0,2019,6,5,0,0,0,0,18.7,45.7,5.6,91.1,0
417,1098.7139892578125,1039.0,2019-06-08,0,0,1,2019,6,6,0,0,0,0,19.1,0.0,4.7,76.3,1
418,717.800048828125,517.0,2019-06-10,0,0,0,2019,6,1,0,0,0,0,18.8,0.0,4.4,67.0,0
419,666.7196655273438,518.0,2019-06-11,0,0,0,2019,6,2,0,0,0,0,18.5,0.0,4.8,70.4,0
420,518.7125244140625,1297.0,2019-06-12,0,0,0,2019,6,3,0,0,0,0,19.1,0.0,4.7,71.4,0
421,837.4251708984375,1142.0,2019-06-13,0,0,0,2019,6,4,0,0,0,0,19.6,0.0,5.1,74.4,0
422,738.53955078125,1113.0,2019-06-14,0,0,0,2019,6,5,0,0,0,0,19.6,9.2,5.1,82.5,0
423,993.0345458984375,1834.0,2019-06-15,0,0,1,2019,6,6,0,0,0,0,20.6,1.0,5.6,74.1,1
424,928.4813842773438,1551.0,2019-06-16,0,0,1,2019,6,7,0,0,0,0,20.1,0.0,4.7,75.6,1
425,480.0577697753906,678.0,2019-06-17,0,0,0,2019,6,1,0,0,0,0,20.8,0.0,7.5,75.0,0
426,552.589111328125,319.0,2019-06-18,0,0,0,2019,6,2,0,0,0,0,21.7,0.2,7.0,75.6,0
427,435.9549865722656,484.9999694824219,2019-06-19,0,0,0,2019,6,3,0,0,0,0,23.4,0.0,6.3,71.4,0
428,244.24314880371094,496.0,2019-06-20,0,0,0,2019,6,4,0,0,0,0,24.3,0.0,6.2,67.1,0
429,424.056884765625,405.0,2019-06-21,0,0,0,2019,6,5,0,0,0,0,23.3,0.0,6.0,71.6,0
430,962.0712280273438,1130.0,2019-06-22,0,0,1,2019,6,6,0,0,0,0,21.3,0.0,5.2,66.9,1
431,611.770751953125,621.0,2019-06-24,0,0,0,2019,6,1,0,0,0,0,20.9,0.0,4.9,71.0,0
432,540.0064086914062,553.0,2019-06-25,0,0,0,2019,6,2,0,0,0,0,21.9,0.0,4.9,71.3,0
433,671.56884765625,413.9999694824219,2019-06-26,0,0,0,2019,6,3,0,0,0,0,20.9,112.5,6.2,86.6,0
434,595.8374633789062,836.0,2019-06-27,0,0,0,2019,6,4,0,0,0,0,22.4,36.5,5.3,96.0,0
435,650.0400390625,813.0,2019-06-28,0,0,0,2019,6,5,0,0,0,0,22.2,0.0,3.9,88.4,0
436,930.3200073242188,756.0,2019-06-29,0,0,1,2019,6,6,0,0,0,0,21.4,91.0,12.5,94.8,1
437,863.3367919921875,925.0000610351562,2019-06-30,0,0,1,2019,6,7,0,0,0,0,23.3,0.2,6.4,86.9,1
438,427.23016357421875,482.0,2019-07-01,0,0,0,2019,7,1,0,0,0,0,23.1,0.0,5.1,88.6,0
439,614.470947265625,482.0,2019-07-02,0,0,0,2019,7,2,0,0,0,0,23.4,0.0,5.5,81.6,0
440,557.3908081054688,692.0,2019-07-03,0,0,0,2019,7,3,0,0,0,0,21.9,0.0,4.6,91.1,0
441,590.8318481445312,614.0,2019-07-04,0,0,0,2019,7,4,0,0,0,0,24.2,0.0,4.4,75.8,0
442,673.8391723632812,738.0,2019-07-05,0,0,0,2019,7,5,0,0,0,0,23.8,0.0,3.7,70.3,0
443,1113.8675537109375,1190.0,2019-07-06,0,0,1,2019,7,6,0,0,0,0,24.3,0.0,4.9,65.9,1
444,809.6815795898438,887.9999389648438,2019-07-07,0,0,1,2019,7,7,0,0,0,0,23.0,0.0,4.8,66.1,1
445,638.1375122070312,539.0,2019-07-08,0,0,0,2019,7,1,0,0,0,0,22.2,0.0,5.1,72.0,0
446,681.9478759765625,552.0,2019-07-09,0,0,0,2019,7,2,0,0,0,0,22.2,0.0,5.1,71.8,0
447,531.0482177734375,452.0,2019-07-10,0,0,0,2019,7,3,0,0,0,0,21.7,35.1,5.5,87.8,0
448,665.5596313476562,702.0,2019-07-11,0,0,0,2019,7,4,0,0,0,0,23.8,4.5,7.3,85.4,0
